year,net_worth,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,self_made,wealth_status,industries,region_gdp,industry_gdp
2021,1.5,Kenny Troutt,73,Male,United States,United States,Dallas,TRUE,Remained Even,Telecom,23.3,NA
2021,1.4,Clifford Asness,54,Male,United States,United States,Greenwich,TRUE,Decreased,Finance & Investments,23.3,1.8527
2021,1.4,Louis Bacon,64,Male,United States,United States,Oyster Bay,TRUE,Decreased,Finance & Investments,23.3,1.8527
2021,1.4,Jim Crane,67,Male,United States,United States,Houston,TRUE,Increased,Sports,23.3,NA
2021,1.4,Darwin Deason,80,Male,United States,United States,Dallas,TRUE,Increased,Service,23.3,NA
2021,1.4,James Duff,60,Male,United States,United States,Hattiesburg,TRUE,Remained Even,Diversified,23.3,NA
2021,1.4,Thomas Duff,64,Male,United States,United States,Hattiesburg,TRUE,Remained Even,Diversified,23.3,NA
2021,1.4,Keith Dunleavy & family,51,Male,United States,United States,Annapolis,TRUE,NA,Health care,23.3,1.7470999999999999
2021,1.4,Lloyd Frink,56,Male,United States,United States,Seattle,TRUE,NA,Real Estate,23.3,3.1197
2021,1.4,Mimi Haas,74,Female,United States,United States,San Francisco,FALSE,Returned to List,Fashion & Retail,23.3,1.5349000000000002
2021,1.4,Richard Hayne,73,Male,United States,United States,Philadelphia,TRUE,Returned to List,Fashion & Retail,23.3,1.5349000000000002
2021,1.4,Timothy Headington,70,Male,United States,United States,Dallas,FALSE,Increased,Energy,23.3,NA
2021,1.4,Daniel Hirschfeld,79,Male,United States,United States,Kearney,FALSE,Returned to List,Fashion & Retail,23.3,1.5349000000000002
2021,1.4,Jay-Z,51,Male,United States,United States,New York,TRUE,Increased,Media & Entertainment,23.3,0.21569999999999998
2021,1.4,Scott Kapnick,62,Male,United States,United States,Naples,TRUE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.4,Sidney Kimmel,93,Male,United States,United States,New York,TRUE,Increased,Fashion & Retail,23.3,1.5349000000000002
2021,1.4,Theodore Leonsis,65,Male,United States,United States,Bethesda,TRUE,Remained Even,Sports,23.3,NA
2021,1.4,Trevor Milton,39,Male,United States,United States,Phoenix,TRUE,Increased,Automotive,23.3,NA
2021,1.4,John Ocampo,62,Male,United States,United States,Los Altos,TRUE,NA,Technology,23.3,1.3187
2021,1.4,Jonathan Oringer,46,Male,United States,United States,Miami Beach,TRUE,Returned to List,Technology,23.3,1.3187
2021,1.4,Martin Selig,83,Male,United States,United States,Seattle,TRUE,Decreased,Real Estate,23.3,3.1197
2021,1.4,Edward Stack,66,Male,United States,United States,Sewickley,TRUE,Returned to List,Fashion & Retail,23.3,1.5349000000000002
2021,1.4,Thomas Steyer,63,Male,United States,United States,San Francisco,TRUE,Decreased,Finance & Investments,23.3,1.8527
2021,1.4,Jonathan Tisch,67,Male,United States,United States,New York,FALSE,Remained Even,Diversified,23.3,NA
2021,1.4,Wilma Tisch,93,Female,United States,United States,New York,FALSE,Increased,Finance & Investments,23.3,1.8527
2021,1.4,Jayshree Ullal,60,Female,United States,United States,Saratoga,TRUE,Increased,Technology,23.3,1.3187
2021,1.4,"Alfred West, Jr.",78,Male,United States,United States,Paoli,TRUE,Returned to List,Finance & Investments,23.3,1.8527
2021,1.4,"Richard Yuengling, Jr.",78,Male,United States,United States,Pottsville,FALSE,Increased,Food & Beverage,23.3,0.6885
2021,1.3,Chris Britt,48,Male,United States,United States,San Francisco,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1.3,Chuck Bundrant,79,Male,United States,United States,Seattle,TRUE,Decreased,Food & Beverage,23.3,0.6885
2021,1.3,Tim Cook,60,Male,United States,United States,Cupertino,TRUE,NA,Technology,23.3,1.3187
2021,1.3,Egon Durban,47,Male,United States,United States,Atherton,TRUE,Increased,Finance & Investments,23.3,1.8527
2021,1.3,John Goff,66,Male,United States,United States,Fort Worth,TRUE,Returned to List,Real Estate,23.3,3.1197
2021,1.3,Kenneth Hao,52,Male,United States,United States,Hillsborough,TRUE,Increased,Finance & Investments,23.3,1.8527
2021,1.3,Michael Krasny,67,Male,United States,United States,Highland Park,TRUE,Remained Even,Technology,23.3,1.3187
2021,1.3,Alan Miller & family,83,Male,United States,United States,Lower Merion,TRUE,NA,Health care,23.3,1.7470999999999999
2021,1.3,Greg Mondre,46,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,23.3,1.8527
2021,1.3,Bob Muglia,61,Male,United States,United States,Mercer Island,TRUE,NA,Technology,23.3,1.3187
2021,1.3,Penny Sanford,55,Female,United States,United States,Bellingham,FALSE,NA,Real Estate,23.3,3.1197
2021,1.3,Jared Smith,46,Male,United States,United States,Provo,TRUE,Increased,Technology,23.3,1.3187
2021,1.3,Farris Wilks,69,Male,United States,United States,Cisco,TRUE,Increased,Energy,23.3,NA
2021,1.3,Whitney Wolfe Herd,31,Female,United States,United States,Austin,TRUE,NA,Technology,23.3,1.3187
2021,1.3,Patrick Zalupski,40,Male,United States,United States,Jacksonville,TRUE,NA,Real Estate,23.3,3.1197
2021,1.2,Thomas Bailey,84,Male,United States,United States,Aspen,TRUE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.2,Shay Banon,43,Male,Israel,United States,Palo Alto,TRUE,NA,Technology,23.3,1.3187
2021,1.2,Chen Tianqiao,47,Male,China,United States,Atherton,TRUE,Returned to List,Technology,23.3,1.3187
2021,1.2,Ronald Clarke,65,Male,United States,United States,Duluth,TRUE,NA,Technology,23.3,1.3187
2021,1.2,Carl DeSantis,81,Male,United States,United States,Delray Beach,TRUE,NA,Food & Beverage,23.3,0.6885
2021,1.2,Wesley Edens,59,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,23.3,1.8527
2021,1.2,J. Christopher Flowers,63,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.2,Lawrence Golub,61,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.2,Ryan Graves,37,Male,United States,United States,Kauai,TRUE,Returned to List,Technology,23.3,1.3187
2021,1.2,Joe Lacob,65,Male,United States,United States,Atherton,TRUE,Remained Even,Sports,23.3,NA
2021,1.2,Frederic Luddy,66,Male,United States,United States,San Diego,TRUE,Increased,Technology,23.3,1.3187
2021,1.2,Jorge Mas,58,Male,United States,United States,Miami,FALSE,NA,Construction & Engineering,23.3,1.0143
2021,1.2,Eren Ozmen,62,Female,United States,United States,Reno,TRUE,Decreased,Manufacturing,23.3,2.3665
2021,1.2,Fatih Ozmen,63,Male,United States,United States,Reno,TRUE,Decreased,Manufacturing,23.3,2.3665
2021,1.2,Chamath Palihapitiya,44,Male,United States,United States,Atherton,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1.2,Michael Price,68,Male,United States,United States,Far Hills,FALSE,Increased,Finance & Investments,23.3,1.8527
2021,1.2,Duke Reyes,64,Male,United States,United States,Palm Beach,FALSE,Decreased,Food & Beverage,23.3,0.6885
2021,1.2,Chris Sacca,45,Male,United States,United States,Truckee,TRUE,Returned to List,Finance & Investments,23.3,1.8527
2021,1.2,James Scapa,64,Male,United States,United States,Atherton,TRUE,NA,Technology,23.3,1.3187
2021,1.2,Mike Speiser,50,Male,United States,United States,Beverly Hills,TRUE,NA,Technology,23.3,1.3187
2021,1.2,Michael Steinhardt,80,Male,United States,United States,Mount Kisco,TRUE,Increased,Finance & Investments,23.3,1.8527
2021,1.2,Laurie Tisch,70,Female,United States,United States,New York,FALSE,Increased,Diversified,23.3,NA
2021,1.2,Steven Tisch,72,Male,United States,United States,Beverly Hills,FALSE,Increased,Diversified,23.3,NA
2021,1.2,Robert Toll,80,Male,United States,United States,Miami Beach,TRUE,Returned to List,Real Estate,23.3,3.1197
2021,1.2,Thomas Tull,50,Male,United States,United States,Pittsburgh,TRUE,Remained Even,Media & Entertainment,23.3,0.21569999999999998
2021,1.2,Alan Zekelman,58,Male,Canada,United States,Bloomfield Hills,FALSE,Increased,Manufacturing,23.3,2.3665
2021,1.1,John Bicket,41,Male,United States,United States,San Francisco,TRUE,Decreased,Technology,23.3,1.3187
2021,1.1,Sanjit Biswas,39,Male,United States,United States,San Francisco,TRUE,Decreased,Technology,23.3,1.3187
2021,1.1,Lloyd Blankfein,66,Male,United States,United States,New York,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1.1,Ron Corio,59,Male,United States,United States,Albuquerque,TRUE,NA,Energy,23.3,NA
2021,1.1,Weili Dai,59,Female,United States,United States,Las Vegas,TRUE,Returned to List,Technology,23.3,1.3187
2021,1.1,Henry Davis,70,Male,United States,United States,Omaha,FALSE,Remained Even,Food & Beverage,23.3,0.6885
2021,1.1,Paul Fireman,77,Male,United States,United States,Brookline,TRUE,Remained Even,Fashion & Retail,23.3,1.5349000000000002
2021,1.1,Donald Friese,80,Male,United States,United States,Los Angeles,TRUE,Remained Even,Manufacturing,23.3,2.3665
2021,1.1,Anne Gittinger,85,Female,United States,United States,Seattle,FALSE,Returned to List,Fashion & Retail,23.3,1.5349000000000002
2021,1.1,David Golub,58,Male,United States,United States,New York,TRUE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.1,Ming Hsieh,65,Male,United States,United States,Los Angeles,TRUE,Returned to List,Health care,23.3,1.7470999999999999
2021,1.1,Mitchell Jacobson,70,Male,United States,United States,Locust Valley,FALSE,Returned to List,Service,23.3,NA
2021,1.1,Richard Kayne,75,Male,United States,United States,Santa Monica,TRUE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.1,Nancy Lerner,60,Female,United States,United States,Cleveland,FALSE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.1,Norma Lerner,85,Female,United States,United States,Cleveland,FALSE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.1,Randolph Lerner,59,Male,United States,United States,Cleveland,FALSE,Remained Even,Finance & Investments,23.3,1.8527
2021,1.1,"Cargill MacMillan, III.",61,Male,United States,United States,Boulder,FALSE,Returned to List,Food & Beverage,23.3,0.6885
2021,1.1,John MacMillan,71,Male,United States,United States,Plymouth,FALSE,Returned to List,Food & Beverage,23.3,0.6885
2021,1.1,Martha MacMillan,69,Female,United States,United States,Orono,FALSE,Returned to List,Food & Beverage,23.3,0.6885
2021,1.1,William MacMillan,66,Male,United States,United States,Englewood,FALSE,Returned to List,Food & Beverage,23.3,0.6885
2021,1.1,John Martin,69,Male,United States,United States,Palo Alto,TRUE,Decreased,Health care,23.3,1.7470999999999999
2021,1.1,John McConnell & family,67,Male,United States,United States,Delaware,FALSE,NA,Manufacturing,23.3,2.3665
2021,1.1,Bruce Nordstrom,87,Male,United States,United States,Seattle,FALSE,Returned to List,Fashion & Retail,23.3,1.5349000000000002
2021,1.1,Forrest Preston,88,Male,United States,United States,Cleveland,TRUE,Decreased,Health care,23.3,1.7470999999999999
2021,1.1,Jack Schuler,80,Male,United States,United States,Lake Bluff,TRUE,NA,Health care,23.3,1.7470999999999999
2021,1.1,Neerja Sethi,66,Female,United States,United States,Fisher Island,TRUE,Increased,Technology,23.3,1.3187
2021,1.1,Michael S. Smith,65,Male,United States,United States,Miami Beach,TRUE,NA,Energy,23.3,NA
2021,1.1,Sehat Sutardja,59,Male,United States,United States,Las Vegas,TRUE,Returned to List,Technology,23.3,1.3187
2021,1.1,Carl Thoma,72,Male,United States,United States,Chicago,TRUE,Increased,Finance & Investments,23.3,1.8527
2021,1.1,Dan Wilks,64,Male,United States,United States,Cisco,TRUE,Remained Even,Energy,23.3,NA
2021,1.1,George Yancopoulos,61,Male,United States,United States,Yorktown Heights,TRUE,Remained Even,Health care,23.3,1.7470999999999999
2021,1,A. Jayson Adair,51,Male,United States,United States,Dallas,TRUE,NA,Automotive,23.3,NA
2021,1,Baiju Bhatt,36,Male,United States,United States,Palo Alto,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1,"Wilbur  'Ed' Bosarge, Jr.",81,Male,United States,United States,Houston,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1,GT Dave,44,Male,United States,United States,Beverly Hills,TRUE,Remained Even,Food & Beverage,23.3,0.6885
2021,1,Larry Fink,68,Male,United States,United States,New York,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1,Kim Kardashian,40,Female,United States,United States,Hidden Hills,TRUE,NA,Fashion & Retail,23.3,1.5349000000000002
2021,1,David Katzman,61,Male,United States,United States,Nashville,TRUE,NA,Service,23.3,NA
2021,1,Sergei Makhlai,52,Male,Russia,United States,Chapel Hill,FALSE,NA,Manufacturing,23.3,2.3665
2021,1,George Pedersen,85,Male,United States,United States,McLean,TRUE,NA,Manufacturing,23.3,2.3665
2021,1,Tyler Perry,51,Male,United States,United States,Atlanta,TRUE,NA,Media & Entertainment,23.3,0.21569999999999998
2021,1,Hartley Rogers,61,Male,United States,United States,Chicago,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1,Scott Smith,71,Male,United States,United States,Provo,TRUE,Remained Even,Technology,23.3,1.3187
2021,1,Axel Stawski,70,Male,United States,United States,Sagaponack,TRUE,Remained Even,Real Estate,23.3,3.1197
2021,1,Vlad Tenev,34,Male,United States,United States,Palo Alto,TRUE,NA,Finance & Investments,23.3,1.8527
2021,1,Vlad Vendrow & family,53,Male,United States,United States,Reno,TRUE,NA,Technology,23.3,1.3187
2021,1,J. Wayne Weaver,85,Male,United States,United States,Jacksonville,TRUE,NA,Diversified,23.3,NA
2021,1,Sandy Weill,88,Male,United States,United States,Sonoma,TRUE,Remained Even,Finance & Investments,23.3,1.8527
2022,219,Elon Musk,50,Male,United States,United States,Austin,TRUE,Increased,Automotive,25.5,NA
2022,171,Jeff Bezos,58,Male,United States,United States,Seattle,TRUE,Decreased,Technology,25.5,1.3928
2022,129,Bill Gates,66,Male,United States,United States,Medina,TRUE,Increased,Technology,25.5,1.3928
2022,118,Warren Buffett,91,Male,United States,United States,Omaha,TRUE,Increased,Finance & Investments,25.5,1.9329
2022,111,Larry Page,49,Male,United States,United States,Palo Alto,TRUE,Increased,Technology,25.5,1.3928
2022,107,Sergey Brin,48,Male,United States,United States,Los Altos,TRUE,Increased,Technology,25.5,1.3928
2022,106,Larry Ellison,77,Male,United States,United States,Lanai,TRUE,Increased,Technology,25.5,1.3928
2022,91.4,Steve Ballmer,66,Male,United States,United States,Hunts Point,TRUE,Increased,Technology,25.5,1.3928
2022,82,Michael Bloomberg,80,Male,United States,United States,New York,TRUE,Increased,Media & Entertainment,25.5,0.2712
2022,67.3,Mark Zuckerberg,37,Male,United States,United States,Palo Alto,TRUE,Decreased,Technology,25.5,1.3928
2022,66.2,Jim Walton,73,Male,United States,United States,Bentonville,FALSE,Increased,Fashion & Retail,25.5,1.621
2022,65.3,Alice Walton,72,Female,United States,United States,Fort Worth,FALSE,Increased,Fashion & Retail,25.5,1.621
2022,65,Rob Walton,77,Male,United States,United States,Bentonville,FALSE,Increased,Fashion & Retail,25.5,1.621
2022,60,Charles Koch,86,Male,United States,United States,Wichita,FALSE,Increased,Diversified,25.5,NA
2022,60,Julia Koch & family,59,Female,United States,United States,New York,FALSE,Increased,Diversified,25.5,NA
2022,55.1,Michael Dell,57,Male,United States,United States,Austin,TRUE,Increased,Technology,25.5,1.3928
2022,47.3,Phil Knight & family,84,Male,United States,United States,Hillsboro,TRUE,Decreased,Fashion & Retail,25.5,1.621
2022,43.6,MacKenzie Scott,51,Female,United States,United States,Seattle,FALSE,Decreased,Technology,25.5,1.3928
2022,34.8,Stephen Schwarzman,75,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,25.5,1.9329
2022,31.7,Jacqueline Mars,82,Female,United States,United States,The Plains,FALSE,Increased,Food & Beverage,25.5,0.8104
2022,31.7,John Mars,86,Male,United States,United States,Jackson,FALSE,Increased,Food & Beverage,25.5,0.8104
2022,31.2,Alain Wertheimer,73,Male,France,United States,New York,FALSE,Decreased,Fashion & Retail,25.5,1.621
2022,31.2,Gerard Wertheimer,71,Male,France,United States,New York,FALSE,Decreased,Fashion & Retail,25.5,1.621
2022,28.6,Jim Simons,83,Male,United States,United States,East Setauket,TRUE,Increased,Finance & Investments,25.5,1.9329
2022,27.5,Miriam Adelson & family,76,Female,United States,United States,Las Vegas,FALSE,Decreased,Gambling & Casinos,25.5,NA
2022,27.2,Ken Griffin,53,Male,United States,United States,Chicago,TRUE,Increased,Finance & Investments,25.5,1.9329
2022,23.1,Leonard Lauder,89,Male,United States,United States,New York,FALSE,Decreased,Fashion & Retail,25.5,1.621
2022,22.1,Eric Schmidt,66,Male,United States,United States,Atherton,TRUE,Increased,Technology,25.5,1.3928
2022,22,Ray Dalio,72,Male,United States,United States,Greenwich,TRUE,Increased,Finance & Investments,25.5,1.9329
2022,22,Daniel Gilbert,60,Male,United States,United States,Franklin,TRUE,Decreased,Finance & Investments,25.5,1.9329
2022,21.8,"Thomas Frist, Jr. & family",83,Male,United States,United States,Nashville,TRUE,Increased,Health care,25.5,1.8564
2022,21.2,Abigail Johnson,60,Female,United States,United States,Milton,FALSE,Increased,Finance & Investments,25.5,1.9329
2022,20.8,Rupert Murdoch & family,91,Male,United States,United States,New York,FALSE,Decreased,Media & Entertainment,25.5,0.2712
2022,20.6,Jensen Huang,59,Male,United States,United States,Los Altos,TRUE,Increased,Technology,25.5,1.3928
2022,20.1,Thomas Peterffy,77,Male,United States,United States,Palm Beach,TRUE,Decreased,Finance & Investments,25.5,1.9329
2022,17.4,Steve Cohen,65,Male,United States,United States,Greenwich,TRUE,Increased,Finance & Investments,25.5,1.9329
2022,17.2,Harold Hamm & family,76,Male,United States,United States,Oklahoma City,TRUE,Increased,Energy,25.5,NA
2022,16.7,David Tepper,64,Male,United States,United States,Palm Beach,TRUE,Increased,Finance & Investments,25.5,1.9329
2022,16.6,"John Menard, Jr.",82,Male,United States,United States,Eau Claire,TRUE,Increased,Fashion & Retail,25.5,1.621
